SKU;NAME;PRICE;PROMOTIONAL_PRICE;STOCK;CATEGORIES;DESCRIPTION
MEM688;Memoria 4gb Ddr4 2666 Crucial;19770.00;14121.00;100;24475258;<p>MEMORIA RAM CRUCIAL 4GB 2666HMZ DDR4</p><p>Especificaciones Técnicas: </p><p>- Marca: Crucial</br>- Banda de frecuencia : 2666 Mhz</br>- Modelo: CT4G4DFS8266</br>- Puerto : UDIMM</br>- Capacidad: 4 Gb</br>- Tecnología: DDR4</br>- Latencia : CL19</br>- Voltage : 1.2 V</br>- Color: Verde</p></p>
TEC435;Teclado Gx Genius Scorpion K10;5409.00;3867.00;100;24475258;<p>TECLADO GX GENIUS SCORPION K10</p><p>Los teclados de diseño compacto ofrecen teclas de función programables y macros.</br>Poseen una luz de fondo en 6 colores y una selección de 7 efectos de luz diferentes.</p><p>• Luz de fondo: sí</br>• Longitud del cable: 1.8 m</br>• Conexión: USB</br>• Color: negro</br>• Dimensiones: 450.7 x 143.5 x 39.5 mm</br>• Peso: 900 g</p></p>
CBI070;Combo Micro Intel I5 9400f  H310 Asus;550020.00;392870.00;100;24475258;<p>Especificaciones Técnicas del Microprocesador:</p><p>Marca: Intel</br>Línea: Core</br>Modelo: Intel Core i5 9400F</br>Modelo alfanumérico: i5-9400F</br>Frecuencia máxima de reloj: 4.1Ghz</br>Socket: FCLGA1151</br>Caché: 9 MB</br>Cantidad de núcleos de CPU: 6</br>Tipo de memoria: DDR4</br>Tamaño máximo de la memoria: 64 GB</br>Arquitectura del procesador: Coffee Lake</br>Procesador gráfico: No</br>Hilos: 6</br>Frecuencia: 2.9 Ghz</br>Frecuencia Turbo: 4 GHz</br>Incluye Cooler CPU: Sí</p><p>Especificaciones Técnicas de la motherboard:</p><p>CPU: Soporte para procesadores Intel® Core &#153, i7 de octava generación / procesadores Intel® Core &#153, i5 / procesadores Intel® Core &#153, i3 / procesadores Intel® Pentium® / procesadores Intel® Celeron® en el paquete LGA1151</p><p>Chipset: Intel H310</br>Memoria: 2 zócalos DIMM DDR4 que admiten hasta 32 GB de memoria del sistema</br>Audio: códec Realtek® ALC887</br>Lan: chip LAN Realtek® GbE (10/100/1000 Mbit)</p><p>Conectores de E / S internos</br>Conector de alimentación principal ATX de 1 x 24 pines</br>Conector de alimentación ATX 12V 1 x 4 pines</br>4 x conectores SATA 6Gb / s</br>1 x encabezado del ventilador de la CPU</br>1 x encabezado del ventilador del sistema</br>1 x encabezado del panel frontal</br>1 x encabezado de audio del panel frontal</br>1 x USB 3.1 Gen 1 encabezado</br>1 x USB 2.0 / 1.1 encabezados</br>1 encabezado de módulo de plataforma confiable (TPM) (pin 2x6, solo para el módulo GC-TPM2.0_S)</br>1 x Puente CMOS transparente</p><p>Conectores del panel posterior</br>1 x teclado PS / 2 / puerto de mouse</br>1 x puerto D-Sub</br>1 x puerto HDMI</br>2 x puertos USB 3.1 Gen 1</br>4 puertos USB 2.0 / 1.1</br>1 x puerto RJ-45</br>3 x conectores de audio</p><p>Nota :</br>- El combo no incluye placa de video integrada, necesita una placa de video PCIe para funcionar.</br>- El mother es compatible con todas las placas de video PCI Express actuales.</br>- Es posible hacerle agregados o modificaciones al producto. Consulte sobre otros modelos de procesador, mother, memorias.</br>Cualquier duda consúltenos.</p></p>
CBI071;Combo Micro Intel I5 9400f  H310 Asus  4gb ;550020.00;392870.00;100;24475258;<p>Especificaciones Técnicas del Microprocesador:</p><p>Marca: Intel</br>Línea: Core</br>Modelo: Intel Core i5 9400F</br>Modelo alfanumérico: i5-9400F</br>Frecuencia máxima de reloj: 4.1Ghz</br>Socket: FCLGA1151</br>Caché: 9 MB</br>Cantidad de núcleos de CPU: 6</br>Tipo de memoria: DDR4</br>Tamaño máximo de la memoria: 64 GB</br>Arquitectura del procesador: Coffee Lake</br>Procesador gráfico: No</br>Hilos: 6</br>Frecuencia: 2.9 Ghz</br>Frecuencia Turbo: 4 GHz</br>Incluye Cooler CPU: Sí</p><p>Especificaciones Técnicas de la motherboard:</p><p>CPU: Soporte para procesadores Intel® Core &#153, i7 de octava generación / procesadores Intel® Core &#153, i5 / procesadores Intel® Core &#153, i3 / procesadores Intel® Pentium® / procesadores Intel® Celeron® en el paquete LGA1151</p><p>Chipset: Intel H310</br>Memoria: 2 zócalos DIMM DDR4 que admiten hasta 32 GB de memoria del sistema</br>Audio: códec Realtek® ALC887</br>Lan: chip LAN Realtek® GbE (10/100/1000 Mbit)</p><p>Conectores de E / S internos</br>Conector de alimentación principal ATX de 1 x 24 pines</br>Conector de alimentación ATX 12V 1 x 4 pines</br>4 x conectores SATA 6Gb / s</br>1 x encabezado del ventilador de la CPU</br>1 x encabezado del ventilador del sistema</br>1 x encabezado del panel frontal</br>1 x encabezado de audio del panel frontal</br>1 x USB 3.1 Gen 1 encabezado</br>1 x USB 2.0 / 1.1 encabezados</br>1 encabezado de módulo de plataforma confiable (TPM) (pin 2x6, solo para el módulo GC-TPM2.0_S)</br>1 x Puente CMOS transparente</p><p>Conectores del panel posterior</br>1 x teclado PS / 2 / puerto de mouse</br>1 x puerto D-Sub</br>1 x puerto HDMI</br>2 x puertos USB 3.1 Gen 1</br>4 puertos USB 2.0 / 1.1</br>1 x puerto RJ-45</br>3 x conectores de audio</p><p>4GB DDR4 según stock marcas ADATA - CRUCIAL - HYNIX - KINGSTON</p><p>Nota :</br>- El combo no incluye placa de video integrada, necesita una placa de video PCIe para funcionar.</br>- El mother es compatible con todas las placas de video PCI Express actuales.</br>- Es posible hacerle agregados o modificaciones al producto. Consulte sobre otros modelos de procesador, mother, memorias.</br>Cualquier duda consúltenos.</p></p>
CBI072;Combo Micro Intel I5 9400f  H310 Asus  8gb ;581490.00;415350.00;100;24475258;<p>Especificaciones Técnicas del Microprocesador:</p><p>Marca: Intel</br>Línea: Core</br>Modelo: Intel Core i5 9400F</br>Modelo alfanumérico: i5-9400F</br>Frecuencia máxima de reloj: 4.1Ghz</br>Socket: FCLGA1151</br>Caché: 9 MB</br>Cantidad de núcleos de CPU: 6</br>Tipo de memoria: DDR4</br>Tamaño máximo de la memoria: 64 GB</br>Arquitectura del procesador: Coffee Lake</br>Procesador gráfico: No</br>Hilos: 6</br>Frecuencia: 2.9 Ghz</br>Frecuencia Turbo: 4 GHz</br>Incluye Cooler CPU: Sí</p><p>Especificaciones Técnicas de la motherboard:</p><p>CPU: Soporte para procesadores Intel® Core &#153, i7 de octava generación / procesadores Intel® Core &#153, i5 / procesadores Intel® Core &#153, i3 / procesadores Intel® Pentium® / procesadores Intel® Celeron® en el paquete LGA1151</p><p>Chipset: Intel H310</br>Memoria: 2 zócalos DIMM DDR4 que admiten hasta 32 GB de memoria del sistema</br>Audio: códec Realtek® ALC887</br>Lan: chip LAN Realtek® GbE (10/100/1000 Mbit)</p><p>Conectores de E / S internos</br>Conector de alimentación principal ATX de 1 x 24 pines</br>Conector de alimentación ATX 12V 1 x 4 pines</br>4 x conectores SATA 6Gb / s</br>1 x encabezado del ventilador de la CPU</br>1 x encabezado del ventilador del sistema</br>1 x encabezado del panel frontal</br>1 x encabezado de audio del panel frontal</br>1 x USB 3.1 Gen 1 encabezado</br>1 x USB 2.0 / 1.1 encabezados</br>1 encabezado de módulo de plataforma confiable (TPM) (pin 2x6, solo para el módulo GC-TPM2.0_S)</br>1 x Puente CMOS transparente</p><p>Conectores del panel posterior</br>1 x teclado PS / 2 / puerto de mouse</br>1 x puerto D-Sub</br>1 x puerto HDMI</br>2 x puertos USB 3.1 Gen 1</br>4 puertos USB 2.0 / 1.1</br>1 x puerto RJ-45</br>3 x conectores de audio</p><p>8GB DDR4 según stock marcas ADATA - CRUCIAL - HYNIX - KINGSTON</p><p>Nota :</br>- El combo no incluye placa de video integrada, necesita una placa de video PCIe para funcionar.</br>- El mother es compatible con todas las placas de video PCI Express actuales.</br>- Es posible hacerle agregados o modificaciones al producto. Consulte sobre otros modelos de procesador, mother, memorias.</br>Cualquier duda consúltenos.</p></p>
CBI073;Combo Intel I7 8700  H310  4gb;457680.00;326910.00;100;24475258;<p>Especificaciones Técnicas del Microprocesador:</p><p>Número de procesador: i7-8700</br>Núm. de Núcleos: 6</br># de hilos: 12</br>Frecuencia base del procesador: 3.20 GHz</br>Frecuencia máxima de Turbo: 4.60 GHz</br>Caché: 12 MB</br>Velocidad de bus: 8 GT/s DMI3</br>TDP: 65 W</br>Tamaño máximo de la memoria (según el tipo de memoria): 64 GB</br>Tipos de memoria: DDR4-2666</br>Número máximo de canales de memoria: 2</br>Memoria ECC Soportada: No</br>OpenGL: 4.5</br>Frecuencia base de gráficos: 350 MHz</br>Gráficos Frecuencia Dinámica Máxima: 1.20 GHz</br>Gráficos Video Max Memory: 64 GB</p><p>Especificaciones Técnicas de la motherboard:</p><p>CPU: Soporte para procesadores Intel® Core &#153, i7 de octava generación / procesadores Intel® Core &#153, i5 / procesadores Intel® Core &#153, i3 / procesadores Intel® Pentium® / procesadores Intel® Celeron® en el paquete LGA1151</p><p>Chipset: Intel H310</br>Memoria: 2 zócalos DIMM DDR4 que admiten hasta 32 GB de memoria del sistema</br>Audio: códec Realtek® ALC887</br>Lan: chip LAN Realtek® GbE (10/100/1000 Mbit)</p><p>Conectores de E / S internos</br>Conector de alimentación principal ATX de 1 x 24 pines</br>Conector de alimentación ATX 12V 1 x 4 pines</br>4 x conectores SATA 6Gb / s</br>1 x encabezado del ventilador de la CPU</br>1 x encabezado del ventilador del sistema</br>1 x encabezado del panel frontal</br>1 x encabezado de audio del panel frontal</br>1 x USB 3.1 Gen 1 encabezado</br>1 x USB 2.0 / 1.1 encabezados</br>1 encabezado de módulo de plataforma confiable (TPM) (pin 2x6, solo para el módulo GC-TPM2.0_S)</br>1 x Puente CMOS transparente</p><p>Conectores del panel posterior</br>1 x teclado PS / 2 / puerto de mouse</br>1 x puerto D-Sub</br>1 x puerto HDMI</br>2 x puertos USB 3.1 Gen 1</br>4 puertos USB 2.0 / 1.1</br>1 x puerto RJ-45</br>3 x conectores de audio</p><p>(Mother se entrega marca Asrock, Gigabyte, Asus o Msi según stock!)</p><p>4GB DDR4 según stock marcas ADATA - CRUCIAL - HYNIX - KINGSTON</p></p>
CBI074;Combo Intel I7 8700  B360  4gb;522590.00;373270.00;100;24475258;<p>Especificaciones Técnicas del Microprocesador:</p><p>Número de procesador: i7-8700</br>Núm. de Núcleos: 6</br># de hilos: 12</br>Frecuencia base del procesador: 3.20 GHz</br>Frecuencia máxima de Turbo: 4.60 GHz</br>Caché: 12 MB</br>Velocidad de bus: 8 GT/s DMI3</br>TDP: 65 W</br>Tamaño máximo de la memoria (según el tipo de memoria): 64 GB</br>Tipos de memoria: DDR4-2666</br>Número máximo de canales de memoria: 2</br>Memoria ECC Soportada: No</br>OpenGL: 4.5</br>Frecuencia base de gráficos: 350 MHz</br>Gráficos Frecuencia Dinámica Máxima: 1.20 GHz</br>Gráficos Video Max Memory: 64 GB</p><p>Especificaciones Técnicas de la motherboard:</p><p>CPU: Soporte para procesadores Intel® Core &#153, i7 de octava generación / procesadores Intel® Core &#153, i5 / procesadores Intel® Core &#153, i3 / procesadores Intel® Pentium® / procesadores Intel® Celeron® en el paquete LGA1151</p><p>Conjunto de chips: Chipset Intel® B360 Express</br>Memoria: 4 zócalos DIMM DDR4 que admiten hasta 64 GB de memoria del sistema</br>Audio: códec Realtek® ALC887</br>LAN: chip LAN Realtek® GbE (10/100/1000 Mbit)</p><p>Conectores de E / S internos</br>Conector de alimentación principal ATX de 1 x 24 pines</br>Conector de alimentación ATX 12V de 1 x 8 pines</br>1 x encabezado del ventilador de la CPU</br>2 x encabezados de ventilador del sistema</br>1 x encabezado de tira LED RGB</br>1 x M.2 conector de enchufe 3</br>6 x conectores SATA 6Gb / s</br>1 x encabezado del panel frontal</br>1 x encabezado de audio del panel frontal</br>1 x encabezado de salida S / PDIF</br>1 x USB 3.1 Gen 1 encabezado</br>2 x USB 2.0 / 1.1 encabezados</br>1 encabezado de módulo de plataforma confiable (TPM) (pin 2x6, solo para el módulo GC-TPM2.0_S)</br>1 x encabezado de puerto serie</br>1 x encabezado de puerto paralelo</br>1 x Puente CMOS transparente</p><p>Conectores del panel posterior</br>1 x teclado PS / 2 / puerto de mouse</br>1 x puerto D-Sub</br>1 x puerto DVI-D</br>1 x puerto HDMI</br>4 puertos USB 3.1 Gen 1</br>2 puertos USB 2.0 / 1.1</br>1 x puerto RJ-45</br>3 x conectores de audio</p><p>(Mother se entrega marca Asrock, Gigabyte, Asus o Msi según stock!)</p><p>4GB DDR4 según stock marcas ADATA - CRUCIAL - HYNIX - KINGSTON</p></p>
CBI075;Combo Micro Intel I5 9400f  B365 ;456830.00;326310.00;100;24475258;<p>PROCESADOR: Intel Core i5 9400F - 6 Nucleos - Hasta 4.1Ghz - Cache 9Mb - Sin graficos integrados</br>MOTHERBOARD: B365 - ASUS/MSI/GIGABYTE - Consulte modelo dispoible</p><p>Este combo requiere de una tarjeta grafica dedicada para funcionar. El procesador no posee graficos integrados </p></p>
CBI076;Combo Micro Intel I5 9400f - B360 - 4gb ;568850.00;406320.00;100;24475258;<p>Especificaciones Técnicas del Microprocesador:</p><p>Marca: Intel</br>Línea: Core</br>Modelo: Intel Core i5 9400F</br>Modelo alfanumérico: i5-9400F</br>Frecuencia máxima de reloj: 4.1Ghz</br>Socket: FCLGA1151</br>Caché: 9 MB</br>Cantidad de núcleos de CPU: 6</br>Tipo de memoria: DDR4</br>Tamaño máximo de la memoria: 64 GB</br>Arquitectura del procesador: Coffee Lake</br>Procesador gráfico: No</br>Hilos: 6</br>Frecuencia: 2.9 Ghz</br>Frecuencia Turbo: 4 GHz</br>Incluye Cooler CPU: Sí</p><p>Especificaciones Técnicas de la motherboard:</p><p>CPU: Soporte para procesadores Intel® Core &#153, i7 de octava generación / procesadores Intel® Core &#153, i5 / procesadores Intel® Core &#153, i3 / procesadores Intel® Pentium® / procesadores Intel® Celeron® en el paquete LGA1151</p><p>Conjunto de chips: Chipset Intel® B360 Express</br>Memoria: 4 zócalos DIMM DDR4 que admiten hasta 64 GB de memoria del sistema</br>Audio: códec Realtek® ALC887</br>LAN: chip LAN Realtek® GbE (10/100/1000 Mbit)</p><p>Conectores de E / S internos</br>Conector de alimentación principal ATX de 1 x 24 pines</br>Conector de alimentación ATX 12V de 1 x 8 pines</br>1 x encabezado del ventilador de la CPU</br>2 x encabezados de ventilador del sistema</br>1 x encabezado de tira LED RGB</br>1 x M.2 conector de enchufe 3</br>6 x conectores SATA 6Gb / s</br>1 x encabezado del panel frontal</br>1 x encabezado de audio del panel frontal</br>1 x encabezado de salida S / PDIF</br>1 x USB 3.1 Gen 1 encabezado</br>2 x USB 2.0 / 1.1 encabezados</br>1 encabezado de módulo de plataforma confiable (TPM) (pin 2x6, solo para el módulo GC-TPM2.0_S)</br>1 x encabezado de puerto serie</br>1 x encabezado de puerto paralelo</br>1 x Puente CMOS transparente</p><p>Conectores del panel posterior</br>1 x teclado PS / 2 / puerto de mouse</br>1 x puerto D-Sub</br>1 x puerto DVI-D</br>1 x puerto HDMI</br>4 puertos USB 3.1 Gen 1</br>2 puertos USB 2.0 / 1.1</br>1 x puerto RJ-45</br>3 x conectores de audio</p><p>(Mother se entrega marca Asrock, Gigabyte, Asus o Msi según stock!)</p><p>4GB DDR4 según stock marcas ADATA - CRUCIAL - HYNIX - KINGSTON</p><p>Nota :</br>- El combo no incluye placa de video integrada, necesita una placa de video PCIe para funcionar.</br>- El mother es compatible con todas las placas de video PCI Express actuales.</br>- Es posible hacerle agregados o modificaciones al producto. Consulte sobre otros modelos de procesador, mother, memorias.</br>Cualquier duda consúltenos.</p></p>
CBI077;Combo Micro Intel I5 9400f  B365  8gb ;511980.00;365700.00;100;24475258;<p>PROCESADOR: Intel Core i5 9400F - 6 Nucleos - Hasta 4.1Ghz - Cache 9Mb - Sin graficos integrados</br>MOTHERBOARD: B365 - ASUS/MSI/GIGABYTE - Consulte modelo dispoible</br>MEMORIA RAM: 8GB DDR4-2666 - CRUCIAL/KINGSTON/ADATA/ - Consulte modelo disponible    </p><p>Este combo requiere de una tarjeta grafica dedicada para funcionar. El procesador no posee graficos integrados </p></p>
CBI078;Combo Intel I7 8700  Z370  16gb;672720.00;480510.00;100;24475258;<p>Especificaciones Técnicas del Microprocesador:</br>Número de procesador: i7-8700</br>Núm. de Núcleos: 6</br># de hilos: 12</br>Frecuencia base del procesador: 3.20 GHz</br>Frecuencia máxima de Turbo: 4.60 GHz</br>Caché: 12 MB</br>Velocidad de bus: 8 GT/s DMI3</br>TDP: 65 W</br>Tamaño máximo de la memoria (según el tipo de memoria): 64 GB</br>Tipos de memoria: DDR4-2666</br>Número máximo de canales de memoria: 2</br>Memoria ECC Soportada: No</br>OpenGL: 4.5</br>Frecuencia base de gráficos: 350 MHz</br>Gráficos Frecuencia Dinámica Máxima: 1.20 GHz</br>Gráficos Video Max Memory: 64 GB</p><p>Especificaciones Técnicas de la motherboard:</p><p>CPU</br>Socket Intel® 1151 para 8 º Generación Core &#153, Procesadores</br>Soporta Intel® 14 nm CPU</br>Soporta Intel® Turbo Boost Technology 2.0</br>* La tecnología Intel® Turbo Boost 2.0 apoyo depende de los tipos de CPU.</br>Chipset: Intel® Z370</p><p>Memoria</br>4 x DIMM, máx. 64 GB, DDR4 4000 (OC) / 3866 (OC) / 3733 (OC) / 3600 (OC) / 3466 (OC) / 3400 (OC) / 3333 (OC) / 3300 (OC) / 3200 (OC) / 3000 ( OC) / 2800 (OC) / 2666/2400/2133 MHz Memoria sin búfer sin ECC</p><p>Gráfico</br>Procesador de gráficos integrado: compatibilidad con gráficos Intel® HD</br>Soporte de salida de múltiples VGA: puertos HDMI / DVI-D</p><p>Ranuras de expansión</br>2 x PCIe 3.0 / 2.0 x16 (x16, x8 / x8, x8 / x4 + x4 *, x8 + x4 + x4 / x0</br>1 x PCIe 3.0 / 2.0 x16 (máximo en el modo x2)</br>3 x PCIe 3.0 / 2.0 x1</p><p>LAN: Intel® I219V, 1 x controlador (es) Gigabit LAN</br>Audio: CODEC de audio de alta definición Realtek® ALC887 de 8 canales</p><p>Atrás Puertos de E / S</br>1 x puerto (s) combo de teclado / mouse PS / 2</br>1 x DVI-D</br>1 x HDMI</br>1 puerto (s) LAN (RJ45)</br>2 x USB 3.1 Gen 2 (verde azulado) Tipo-A</br>4 x USB 3.1 Gen 1 (azul)</br>2 x USB 2.0</br>1 x salida S / PDIF óptica</br>5 x conector (es) de audio</p><p>Puertos internos de E / S</br>2 x USB 3.1 Conector (es) principal (es) soporte (s) adicional (es) 4 USB 3.1 Puerto (s) Gen 1 (19 pines)</br>2 x Conector (es) USB 2.0 adicional (s) 4 puerto (es) USB 2.0</br>1 x M.2 Socket 3 con la tecla M, soporte de dispositivos de almacenamiento tipo 2242/2260/2280 (modo PCIe 3.0 x 4)</br>1 x M.2 Socket 3 con la tecla M, soporte de dispositivos de almacenamiento tipo 2242/2260/2280/22110 (SATA) Y modo PCIE 3.0 x 4)</br>1 x encabezado de TPM</br>1 x conector de puerto COM 6 x conector (es) SATA 6Gb/s</br>1 x conector (es) de ventilador de CPU (1 x 4 pines)</br>1 x CPU OPT Conector (es) del ventilador (1 x 4 pines)</br>2 x Conector (s) del ventilador del chasis (2 x 4 pines)</br>1 x Conector AIO_PUMP</br>1 conector de alimentación EATX de 24 pines</br>1 x 8 pines ATX 12V Conector (es) de alimentación</br>1 x Conector (es) de audio del panel frontal (AAFP)</br>1 x Panel (es) de sistema (Q-Connector) (el encabezado de intrusión del chasis está incorporado)</br>1 x MemOK! botón (s)</br>1 x CPU OV</br>1 x Puente (s) CMOS claros</p><p>(Mother se entrega marca Asrock, Gigabyte, Asus o Msi según stock!)</p><p>2x8GB DDR4 según stock marcas ADATA - CRUCIAL - HYNIX - KINGSTON</p></p>
CBI081;Combo Intel I7 8700  Z390  8gb;630920.00;450650.00;100;24475258;<p>Especificaciones Técnicas del Microprocesador:</p><p>Número de procesador: i7-8700</br>Núm. de Núcleos: 6</br># de hilos: 12</br>Frecuencia base del procesador: 3.20 GHz</br>Frecuencia máxima de Turbo: 4.60 GHz</br>Caché: 12 MB</br>Velocidad de bus: 8 GT/s DMI3</br>TDP: 65 W</br>Tamaño máximo de la memoria (según el tipo de memoria): 64 GB</br>Tipos de memoria: DDR4-2666</br>Número máximo de canales de memoria: 2</br>Memoria ECC Soportada: No</br>OpenGL: 4.5</br>Frecuencia base de gráficos: 350 MHz</br>Gráficos Frecuencia Dinámica Máxima: 1.20 GHz</br>Gráficos Video Max Memory: 64 GB</p><p>Especificaciones Técnicas de la motherboard:</p><p>-CPU: Intel® Socket 1151 for 8th Generation Core™ de procesadores</br>-Chipset: Intel® Z370</br>-Memoria RAM: 4 x Memoria DIMM, Max. 64GB - DDR4 4000(O.C.) - XMP</br>-Salidas de video: HDMI/DVI-D/DisplayPort - Soporta 3 Pantallas en simultaneo</br>-Multi-GPU: NVIDIA® 2-Way SLI™ Technology / AMD 3-Way CrossFireX™ Technology</br>-Ranuras de expansión: 2 x PCIe 3.0/2.0 x16 (x16 o dual x8) / 1 x PCIe 3.0/2.0 x16 (modo x4) / 4 x PCIe 3.0/2.0 x1</br>-Almacenamiento: 1x Socket M.2 PCI-E / 1x Socket M.2 SATA y PCI-E / 6x SATA 6Gbps</br>-Red: Intel® I219V</br>-Wi-Fi: 802.11 a/b/g/n/ac - Compatible con frecuencia 2.4/5 GHz dual band</br>-Audio: ROG SupremeFX 8 canales CODEC de audio de alta definición</br>-Sistema operativo: Windows 10</br>-Tamaño: ATX 305 X 244MM</p><p>-Puertos USB</br>• Intel® Z370 Chipset :</br>6 x puerto(s) USB 3.0 (4 en panel posterior, azul, 2 en placa)</br>• Intel® Z270 Chipset :</br>6 x puerto(s) USB 2.0</br>• Controladora USB 3.1 ASMedia®: : *6</br>1 x puerto(s) USB 3.1 Gen 2 front panel connector</br>• Controladora USB 3.1 ASMedia®: :</br>2 x puerto(s) USB 3.1 (Type-A + USB Type-CTM, compatible con entrega de 3 A)</p><p>-E/S panel trasero</br>1 x DVI-D</br>1 x DisplayPort</br>1 x HDMI</br>1 x Red (RJ45)</br>1 x Salida S/PDIF óptica</br>5 x Jack(s) de audio</br>2 x USB 3.1 Gen 2 Type-A + USB Type-CTM</br>2 x USB 3.1 Gen 1 (azul)</p><p>-E/S internas</br>2 x Conector(es) USB 3.0 soporta(n) 4 USB 3.0 extra(s)</br>1 x Conector(es) AAFP</br>1 x Conector de tira LED direccionable(s)</br>2 x Conector(es) USB 2.0 soporta(n) 4 USB 2.0 extra</br>1 x Zócalo M.2 3 con M Key, compatible con dispositivos de almacenamiento tipo 2242/2260/2280 (solo modo PCIE)</br>6 x Conector(es) SATA 6Gb/s</br>1 x Conector(es) ventilador de CPU</br>2 x Conector(es) ventilador chasis</br>1 x Conector Ventilador CPU OPT</br>2 x RGB Header(s)</br>1 x Conector de alimentación EATX de 24 contactos</br>1 x Conector de alimentación ATX 12V de 8 contactos</br>1 x M.2 Socket 3 with M Key, type 2242/2260/2280 storage devices support (SATA mode & X4 PCIE mode)</br>1 x Paneles del sistema (Chassis intrusion header is inbuilt)</br>1 x Conector para sensor térmico</br>1 x M.2_FAN connector</br>1 x Conectores de 5 contactos EXT_FAN (extensión del ventilador)</br>1 x Jumper Clear CMOS</br>1 x CPU OV</br>1 x Conector TPM de 14-1 contactos</br>1 x Conector puerto COM</br>1x Conector PUMP AIO</br>3 puerto(s) para piezas 3D</br>1 x USB 3.1 frontal</p><p>(Mother se entrega marca Asrock, Gigabyte, Asus o Msi según stock!)</p><p>8GB DDR4 según stock marcas ADATA - CRUCIAL - HYNIX - KINGSTON</p></p>
CBI082;Combo Micro Intel I5 9600k - H310;495380.00;353850.00;100;24475258;<p>Especificaciones Técnicas del Microprocesador:</p><p>Marca: Intel</br>Modelo: i5 9600K</br>Estado: Launched</br>Litografía: 14 nm</br>Cantidad de núcleos: 6</br>Cantidad de subprocesos: 6</br>Frecuencia básica del procesador: 3,70GHz</br>Frecuencia turbo máxima: 4,60 GHz</br>Caché: 9 MB</br>Velocidad del bus: 8 GT/s DMI3</br>TDP: 95 W</br>Tamaño de memoria máximo:64 GB</br>Tipos de memoria: DDR4-2666</br>Cantidad máxima de canales de memoria: 2</br>Gráficos del procesador: Intel® HD Graphics 630</br>Frecuencia de base de gráficos: 350 MHz</p><p>Especificaciones Técnicas de la motherboard:</p><p>CPU: Soporte para procesadores Intel® Core &#153, i7 de octava generación / procesadores Intel® Core &#153, i5 / procesadores Intel® Core &#153, i3 / procesadores Intel® Pentium® / procesadores Intel® Celeron® en el paquete LGA1151</p><p>Chipset: Intel H310</br>Memoria: 2 zócalos DIMM DDR4 que admiten hasta 32 GB de memoria del sistema</br>Audio: códec Realtek® ALC887</br>Lan: chip LAN Realtek® GbE (10/100/1000 Mbit)</p><p>Conectores de E / S internos</br>Conector de alimentación principal ATX de 1 x 24 pines</br>Conector de alimentación ATX 12V 1 x 4 pines</br>4 x conectores SATA 6Gb / s</br>1 x encabezado del ventilador de la CPU</br>1 x encabezado del ventilador del sistema</br>1 x encabezado del panel frontal</br>1 x encabezado de audio del panel frontal</br>1 x USB 3.1 Gen 1 encabezado</br>1 x USB 2.0 / 1.1 encabezados</br>1 encabezado de módulo de plataforma confiable (TPM) (pin 2x6, solo para el módulo GC-TPM2.0_S)</br>1 x Puente CMOS transparente</p><p>Conectores del panel posterior</br>1 x teclado PS / 2 / puerto de mouse</br>1 x puerto D-Sub</br>1 x puerto HDMI</br>2 x puertos USB 3.1 Gen 1</br>4 puertos USB 2.0 / 1.1</br>1 x puerto RJ-45</br>3 x conectores de audio</p><p>(Mother se entrega marca Asrock, Gigabyte, Asus o Msi según stock!)</p><p>Especificaciones Técnicas del cooler:</p><p>- Material de base: H.C.T.T</br>- Material de la aleta: Aluminio</br>- Tubo de calor: 6mm x 3</br>- Dimensión: 105x75x130</br>- TDP: 120w</br>- Ventilador: 90x90x25mm</br>- Sistema de cojinetes: Hidráulico</br>- Tensión nominal: 12V</br>- Tensión de arranque: 5V</br>- Corriente nominal: 0.15A</br>- Consumo de energía: 1.8W</br>- Velocidad: 1200-2800 RPM</br>- Flujo de aire: 18.9-45.5 CFM</br>- Ruido: 15-24 dBA</br>- Conector: PWM- 4pin</p></p>
